hash,model_name,dataset,Flip_Semantic_Frame_Errors,Semantic_Frame_Errors,Flip_Content_Verifiability_Errors,Content_Verifiability_Errors,Flip_Discourse_Errors,Discourse_Errors,Factuality,Flip_RelE,RelE,Flip_EntE,EntE,Flip_CircE,CircE,Flip_OutE,OutE,Flip_GramE,GramE,Flip_CorefE,CorefE,Flip_LinkE,LinkE,Flip_Other,Other
ba447de4b06c8615cc8c87944bb2b22f089f2842,bus_lines,cnndm,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
ba447de4b06c8615cc8c87944bb2b22f089f2842,pgn_lines,cnndm,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
ba447de4b06c8615cc8c87944bb2b22f089f2842,s2s_lines,cnndm,0.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0
fa24723dad6104750ada05628b44decba200720b,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fa24723dad6104750ada05628b44decba200720b,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fa24723dad6104750ada05628b44decba200720b,bus_lines,cnndm,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666
fa24723dad6104750ada05628b44decba200720b,pgn_lines,cnndm,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
fa24723dad6104750ada05628b44decba200720b,s2s_lines,cnndm,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
831cfc7b476dc763e510a74ec046372f8d19270d,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831cfc7b476dc763e510a74ec046372f8d19270d,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831cfc7b476dc763e510a74ec046372f8d19270d,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831cfc7b476dc763e510a74ec046372f8d19270d,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
831cfc7b476dc763e510a74ec046372f8d19270d,s2s_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f8e569d2d6ba2128734f2aecfba17e3121149df3,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f8e569d2d6ba2128734f2aecfba17e3121149df3,bert_sum_lines,cnndm,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
f8e569d2d6ba2128734f2aecfba17e3121149df3,bus_lines,cnndm,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
f8e569d2d6ba2128734f2aecfba17e3121149df3,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
f8e569d2d6ba2128734f2aecfba17e3121149df3,s2s_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6e68621ad5859524581b0a9865ecc513b3ba2827,bart_lines,cnndm,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0
6e68621ad5859524581b0a9865ecc513b3ba2827,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6e68621ad5859524581b0a9865ecc513b3ba2827,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6e68621ad5859524581b0a9865ecc513b3ba2827,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6e68621ad5859524581b0a9865ecc513b3ba2827,s2s_lines,cnndm,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
646cba2e8b30945a2079ec4c671740d5db5676e2,bart_lines,cnndm,0.2,1.0,0.6,0.6,0.6,0.6,0.2,0.2,1.0,0.2,1.0,0.2,1.0,0.6,0.6,0.2,1.0,0.4,0.8,0.4,0.8,0.2,1.0
646cba2e8b30945a2079ec4c671740d5db5676e2,bert_sum_lines,cnndm,0.75,1.0,0.75,1.0,1.0,0.75,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0
646cba2e8b30945a2079ec4c671740d5db5676e2,bus_lines,cnndm,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
646cba2e8b30945a2079ec4c671740d5db5676e2,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
646cba2e8b30945a2079ec4c671740d5db5676e2,s2s_lines,cnndm,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
c76689456391bf2c912c64e544af6812a5dd8fb4,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c76689456391bf2c912c64e544af6812a5dd8fb4,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c76689456391bf2c912c64e544af6812a5dd8fb4,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
c76689456391bf2c912c64e544af6812a5dd8fb4,pgn_lines,cnndm,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0
c76689456391bf2c912c64e544af6812a5dd8fb4,s2s_lines,cnndm,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0
82c6b68562a9e50218b6cd428a83fd850d0f0c17,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82c6b68562a9e50218b6cd428a83fd850d0f0c17,bert_sum_lines,cnndm,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0
82c6b68562a9e50218b6cd428a83fd850d0f0c17,bus_lines,cnndm,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0
82c6b68562a9e50218b6cd428a83fd850d0f0c17,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
82c6b68562a9e50218b6cd428a83fd850d0f0c17,s2s_lines,cnndm,0.25,1.0,0.25,1.0,1.0,0.25,0.25,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,0.25,1.0,1.0,0.25,0.25,1.0,0.25,1.0
d630035ba94ce748c4870e420ea807bf3701414e,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d630035ba94ce748c4870e420ea807bf3701414e,bert_sum_lines,cnndm,0.8,1.0,1.0,0.8,0.8,1.0,0.8,0.8,1.0,0.8,1.0,0.8,1.0,0.8,1.0,1.0,0.8,0.8,1.0,0.8,1.0,0.8,1.0
d630035ba94ce748c4870e420ea807bf3701414e,bus_lines,cnndm,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
d630035ba94ce748c4870e420ea807bf3701414e,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
d630035ba94ce748c4870e420ea807bf3701414e,s2s_lines,cnndm,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0
eb78a53cb8d33151880618d65cfebcefd103da34,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eb78a53cb8d33151880618d65cfebcefd103da34,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eb78a53cb8d33151880618d65cfebcefd103da34,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eb78a53cb8d33151880618d65cfebcefd103da34,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
eb78a53cb8d33151880618d65cfebcefd103da34,s2s_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a977c81aebc46b867132c2b6d594962d67522de0,bart_lines,cnndm,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
a977c81aebc46b867132c2b6d594962d67522de0,bert_sum_lines,cnndm,1.0,0.75,0.75,1.0,0.75,1.0,0.75,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0
a977c81aebc46b867132c2b6d594962d67522de0,bus_lines,cnndm,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
a977c81aebc46b867132c2b6d594962d67522de0,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
a977c81aebc46b867132c2b6d594962d67522de0,s2s_lines,cnndm,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
27c9de1f76f179099061110405ff84ca8c88dc6a,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27c9de1f76f179099061110405ff84ca8c88dc6a,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27c9de1f76f179099061110405ff84ca8c88dc6a,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27c9de1f76f179099061110405ff84ca8c88dc6a,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27c9de1f76f179099061110405ff84ca8c88dc6a,s2s_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99bf5fd0e1315324f2bd86dc460436144be60bde,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99bf5fd0e1315324f2bd86dc460436144be60bde,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99bf5fd0e1315324f2bd86dc460436144be60bde,bus_lines,cnndm,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
99bf5fd0e1315324f2bd86dc460436144be60bde,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99bf5fd0e1315324f2bd86dc460436144be60bde,s2s_lines,cnndm,0.75,1.0,1.0,0.75,0.75,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,1.0,0.75,0.75,1.0,0.75,1.0,0.75,1.0,0.75,1.0
373f32bd4d4f536e54f29b2a35bc2035df40b310,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373f32bd4d4f536e54f29b2a35bc2035df40b310,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373f32bd4d4f536e54f29b2a35bc2035df40b310,bus_lines,cnndm,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
373f32bd4d4f536e54f29b2a35bc2035df40b310,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
373f32bd4d4f536e54f29b2a35bc2035df40b310,s2s_lines,cnndm,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
e87984842cccc73e1fcb5da99f27c0a0d6355796,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e87984842cccc73e1fcb5da99f27c0a0d6355796,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
e87984842cccc73e1fcb5da99f27c0a0d6355796,bus_lines,cnndm,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
e87984842cccc73e1fcb5da99f27c0a0d6355796,pgn_lines,cnndm,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
e87984842cccc73e1fcb5da99f27c0a0d6355796,s2s_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f2dbe8953dd5b1d2b0f2f748c51bfccbe72906e,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f2dbe8953dd5b1d2b0f2f748c51bfccbe72906e,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f2dbe8953dd5b1d2b0f2f748c51bfccbe72906e,bus_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9f2dbe8953dd5b1d2b0f2f748c51bfccbe72906e,pgn_lines,cnndm,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
9f2dbe8953dd5b1d2b0f2f748c51bfccbe72906e,s2s_lines,cnndm,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
59177dda40fbfb551ee80992ef020da85036e772,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59177dda40fbfb551ee80992ef020da85036e772,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59177dda40fbfb551ee80992ef020da85036e772,bus_lines,cnndm,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.5,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75,0.5,0.75
59177dda40fbfb551ee80992ef020da85036e772,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59177dda40fbfb551ee80992ef020da85036e772,s2s_lines,cnndm,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,1.0
724ae40215c8d6c527b609b1503352f9e176cf5f,bart_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724ae40215c8d6c527b609b1503352f9e176cf5f,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724ae40215c8d6c527b609b1503352f9e176cf5f,bus_lines,cnndm,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0
724ae40215c8d6c527b609b1503352f9e176cf5f,pgn_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
724ae40215c8d6c527b609b1503352f9e176cf5f,s2s_lines,cnndm,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
07955dc7323a027814bbdacf87a46e554167aac2,bart_lines,cnndm,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75
07955dc7323a027814bbdacf87a46e554167aac2,bert_sum_lines,cnndm,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
07955dc7323a027814bbdacf87a46e554167aac2,bus_lines,cnndm,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0
